RefId,IsBadBuy,Auction,VehicleAge,Make,Model,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,IsOnlineSale,WarrantyCost
46583,0,MANHEIM,3,CHRYSLER,PACIFICA FWD 3.5L V6,AUTO,1,Alloy,63791,AMERICAN,CHRYSLER,11159,13231,12552,14789,9676,11734,13543,15213,0,0,8172,33809,FL,0,1215
46586,0,MANHEIM,2,DODGE,MAGNUM V6,AUTO,1,Alloy,62721,AMERICAN,CHRYSLER,10202,11858,11518,13307,9121,10652,10351,12004,0,0,8172,33809,FL,0,1215
46588,0,MANHEIM,1,CHRYSLER,PACIFICA FWD 4.0L V6,AUTO,1,Alloy,76578,AMERICAN,CHRYSLER,11245,11729,12645,13167,10544,11994,11888,13454,0,0,8172,33809,FL,0,1389
46597,0,MANHEIM,3,FORD,FUSION V6,AUTO,1,Alloy,83295,AMERICAN,FORD,11108,12745,15995,18352,11268,12852,16226,18507,0,0,5546,33809,FL,0,1373
46602,0,MANHEIM,4,NISSAN,ALTIMA,AUTO,2,Covers,82949,TOP LINE ASIAN,OTHER,8024,9824,11611,13558,9090,10574,12480,14195,0,0,5546,33809,FL,0,723
46605,0,MANHEIM,4,DODGE,CHARGER,AUTO,2,Covers,75145,AMERICAN,CHRYSLER,8384,9598,12722,13807,9536,10801,14202,15399,0,0,5546,33809,FL,0,1389
46606,1,MANHEIM,8,FORD,TAURUS,AUTO,1,Alloy,88977,AMERICAN,FORD,2073,2927,5104,7206,2215,3176,4861,5646,0,0,5546,33809,FL,0,1283
46612,1,MANHEIM,6,FORD,TAURUS,AUTO,1,Alloy,70274,AMERICAN,FORD,3069,4221,6362,7623,3464,4424,6428,7272,0,0,5546,33809,FL,0,920
46615,1,MANHEIM,3,DODGE,MAGNUM V6,AUTO,2,Covers,73223,AMERICAN,CHRYSLER,8434,9751,12697,13975,8689,9863,12894,13958,0,0,5546,33809,FL,0,1389
46617,0,MANHEIM,6,FORD,EXPEDITION 2WD V8,AUTO,1,Alloy,87282,AMERICAN,FORD,9037,10307,13607,15351,10469,11828,14084,15632,0,0,5546,33809,FL,0,1113
46622,1,MANHEIM,6,SATURN,L SERIES,AUTO,2,Covers,52219,AMERICAN,GM,4162,5407,7281,8441,3915,5092,6911,7973,0,0,5546,33809,FL,0,1169
46628,0,MANHEIM,3,FORD,FIVE HUNDRED,AUTO,1,Alloy,86487,AMERICAN,FORD,8950,11072,12696,14821,9216,10997,12919,14576,0,0,19638,33809,FL,0,1633
46632,1,MANHEIM,5,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,81510,AMERICAN,CHRYSLER,6206,7159,10284,11466,6805,8076,10590,12168,0,0,19638,33809,FL,0,1763
46634,1,MANHEIM,6,FORD,EXPLORER 2WD V6,AUTO,1,Alloy,85585,AMERICAN,FORD,6229,7389,9930,11443,6622,7644,10159,11235,0,0,19638,33809,FL,0,1243
46643,0,MANHEIM,3,FORD,FIVE HUNDRED,AUTO,1,Alloy,84530,AMERICAN,FORD,8950,11072,12696,14821,9167,10988,12580,14845,0,0,19638,33809,FL,0,1633
46648,1,MANHEIM,6,FORD,TAURUS,AUTO,1,Alloy,81973,AMERICAN,FORD,3551,4754,6705,7744,3742,4800,6673,7603,0,0,5546,33809,FL,0,983
46649,0,MANHEIM,4,CHEVROLET,EQUINOX FWD V6,AUTO,1,Alloy,66727,AMERICAN,GM,9307,11110,13383,15264,9779,11858,13257,14976,0,0,5546,33809,FL,0,1215
46651,0,MANHEIM,2,PONTIAC,GRAND PRIX,AUTO,1,Alloy,71570,AMERICAN,GM,9322,10626,12932,14321,10189,11643,13364,14758,0,0,5546,33809,FL,0,1974
46655,0,MANHEIM,6,CHEVROLET,AVALANCHE 1500 2WD V,AUTO,1,Alloy,88936,AMERICAN,GM,9444,11116,13948,15672,8863,10731,12605,14533,0,0,5546,33809,FL,0,1373
46656,1,MANHEIM,8,OLDSMOBILE,BRAVADA AWD V6,AUTO,1,Alloy,78196,AMERICAN,GM,4425,5653,7452,9206,4816,6167,9057,11598,0,0,5546,33809,FL,0,2274
46659,0,MANHEIM,2,CHEVROLET,UPLANDER FWD V6,AUTO,2,Covers,87697,AMERICAN,GM,9745,12129,14105,16172,9848,11926,14281,16105,0,0,5546,33809,FL,0,2282
46661,1,MANHEIM,8,FORD,ESCAPE 2WD V6,AUTO,1,Alloy,68506,AMERICAN,FORD,4253,5149,7214,8397,4549,5878,7418,9488,0,0,8172,33809,FL,0,1125
46664,1,MANHEIM,9,FORD,EXPLORER 2WD V6,AUTO,1,Alloy,86476,AMERICAN,FORD,2800,3595,5473,6283,2332,3022,4965,5548,0,0,19064,33809,FL,0,1543
46665,1,MANHEIM,6,CHEVROLET,TRAILBLAZER 2WD 6C,AUTO,1,Alloy,87536,AMERICAN,GM,6296,7566,9967,10976,6784,8040,9928,11830,0,0,19064,33809,FL,0,1243
46675,0,MANHEIM,3,JEEP,COMPASS 2WD 4C,AUTO,1,Alloy,89360,AMERICAN,CHRYSLER,12198,13947,15257,16677,0,0,0,0,0,0,5546,33809,FL,0,983
46681,0,MANHEIM,3,FORD,FIVE HUNDRED,AUTO,1,Alloy,88168,AMERICAN,FORD,9186,11051,12993,14759,9216,10997,12919,14576,0,0,5546,33809,FL,0,1633
46684,1,MANHEIM,9,DODGE,DURANGO 2WD V8,AUTO,1,Alloy,89799,AMERICAN,CHRYSLER,3476,4568,6514,8560,3329,4328,6208,8070,0,0,5546,33809,FL,0,1803
46685,1,MANHEIM,8,DODGE,CARAVAN GRAND FWD V6,AUTO,2,Covers,93701,AMERICAN,CHRYSLER,3578,4651,7538,9799,2911,3928,6463,8721,NO,GREEN,20928,33809,FL,0,2218
46687,0,MANHEIM,4,CHRYSLER,TOWN & COUNTRY FWD V,AUTO,1,Alloy,70783,AMERICAN,CHRYSLER,9751,12019,13887,15633,10991,13260,14681,16780,0,0,20928,33809,FL,0,1623
46696,0,MANHEIM,4,MERCURY,MONTEGO,AUTO,1,Alloy,73050,AMERICAN,FORD,9188,10993,13223,14590,9121,11289,12865,14815,0,0,20928,33809,FL,0,1506
46700,0,MANHEIM,3,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,84180,AMERICAN,CHRYSLER,13822,16130,17960,19736,15107,17357,19483,21861,0,0,19638,33809,FL,0,983
46707,0,MANHEIM,2,CHEVROLET,MALIBU 4C,AUTO,2,Covers,73455,AMERICAN,GM,11047,11932,14164,15211,10489,11837,14279,15805,0,0,5546,33809,FL,0,1038
46709,0,MANHEIM,2,FORD,FUSION 4C,AUTO,1,Alloy,84016,AMERICAN,FORD,12717,14355,15980,17477,13004,14968,16880,18990,0,0,5546,33809,FL,0,853
46713,1,MANHEIM,7,CHEVROLET,AVALANCHE 1500 2WD V,AUTO,1,Alloy,97768,AMERICAN,GM,8748,10211,12324,13911,9084,10794,12475,13789,0,0,5546,33809,FL,0,1785
46714,1,MANHEIM,9,BUICK,LE SABRE,AUTO,1,Alloy,73360,AMERICAN,GM,3746,4922,6315,7770,3878,5244,6472,8216,0,0,5546,33809,FL,0,2508
46717,1,MANHEIM,6,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,85657,AMERICAN,CHRYSLER,6707,8337,7744,9504,7413,8796,8506,10000,0,0,20392,75050,TX,0,1283
46721,1,MANHEIM,7,DODGE,CARAVAN GRAND FWD V6,AUTO,2,Covers,76527,AMERICAN,CHRYSLER,2525,3234,3227,3993,3133,3912,3884,4725,0,0,20392,75050,TX,0,1923
46725,1,MANHEIM,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,AUTO,2,Covers,83416,AMERICAN,GM,3286,4307,4049,5152,3692,4660,4487,5533,0,0,20833,75050,TX,0,1243
46728,1,MANHEIM,3,DODGE,STRATUS 4C 2.4L I4 S,AUTO,2,Covers,33799,AMERICAN,CHRYSLER,4611,5376,5480,6306,5141,6107,6052,7096,0,0,20392,75050,TX,0,762
46729,1,MANHEIM,8,MITSUBISHI,MONTERO SPORT 2WD V6,AUTO,1,Alloy,90142,OTHER ASIAN,OTHER,2554,3527,3258,4309,3456,4238,4232,5077,0,0,20833,75050,TX,0,1641
46734,1,MANHEIM,7,MITSUBISHI,MONTERO SPORT 2WD V6,AUTO,1,Alloy,75751,OTHER ASIAN,OTHER,3797,4995,4601,5895,4073,4941,4899,5836,0,0,20392,75050,TX,0,1455
46735,1,MANHEIM,6,CHRYSLER,VOYAGER FWD 4C 2.4L,AUTO,1,Alloy,67079,AMERICAN,CHRYSLER,2556,3252,3260,4012,2845,3908,3573,4721,0,0,20833,75050,TX,0,1711
46740,1,MANHEIM,4,CHEVROLET,AVEO 1.6L I4 EFI,AUTO,1,Alloy,78741,AMERICAN,GM,3661,4574,4454,5440,3483,4335,4262,5182,0,0,20833,75050,TX,0,803
46741,1,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,2,Covers,75371,AMERICAN,FORD,3911,4904,4724,5796,5319,6214,6245,7211,0,0,20833,75050,TX,0,920
46743,1,MANHEIM,6,FORD,FOCUS 2.0L I-4 SFI S,AUTO,1,Alloy,78192,AMERICAN,FORD,3732,4673,4531,5547,3778,5325,4580,6251,0,0,20392,75050,TX,0,1455
46749,1,MANHEIM,4,DODGE,NEON 2.0L I4 SFI,AUTO,1,Alloy,66865,AMERICAN,CHRYSLER,3647,4711,4439,5588,4136,5169,4967,6083,0,0,20833,75050,TX,0,630
46750,1,MANHEIM,8,MERCURY,SABLE 3.0L V6 EFI,AUTO,1,Alloy,77432,AMERICAN,FORD,2456,3588,3152,4375,2668,3783,3381,4586,0,0,20833,75050,TX,0,1220
46757,1,MANHEIM,8,DODGE,STRATUS 4C 2.4L I4 S,AUTO,2,Covers,89793,AMERICAN,CHRYSLER,1635,2278,2266,2960,2525,3531,3227,4313,0,0,20833,75050,TX,0,1543
46760,1,MANHEIM,7,CHEVROLET,CAVALIER 4C 2.2L I4,AUTO,2,Covers,68363,AMERICAN,GM,2156,2846,2828,3574,2319,3083,3005,3830,0,0,20833,75050,TX,0,1320
46765,0,MANHEIM,3,FORD,MUSTANG V6 4.0L V6 E,AUTO,1,Alloy,66942,AMERICAN,FORD,10816,12261,12181,13742,11448,13084,12864,14631,0,0,20833,75050,TX,0,728
46768,0,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,52798,AMERICAN,FORD,4512,5712,5373,6669,0,0,0,0,0,0,19064,75050,TX,0,754
46770,1,MANHEIM,5,DODGE,NEON 2.0L I4 SFI / S,AUTO,1,Alloy,77920,AMERICAN,CHRYSLER,2983,3786,3722,4589,2939,3878,3674,4688,0,0,20833,75050,TX,0,686
46772,1,MANHEIM,3,DODGE,STRATUS 4C 2.4L I4 S,AUTO,1,Alloy,66874,AMERICAN,CHRYSLER,4868,5901,5757,6873,5307,6163,6232,7156,0,0,20833,75050,TX,0,1020
46774,0,MANHEIM,3,DODGE,CHARGER 2.7L V6 MPI,AUTO,2,Covers,66656,AMERICAN,CHRYSLER,9115,10447,10344,11783,9556,10794,10820,12158,0,0,19064,75050,TX,0,1215
46776,1,MANHEIM,8,ACURA,3.2 CL 3.2L V 6 0 S,AUTO,1,Alloy,89932,OTHER ASIAN,OTHER,4917,6120,5810,7110,4311,5506,5156,6446,0,0,19064,75050,TX,0,2193
46785,0,MANHEIM,5,TOYOTA,SEQUOIA 2WD 4.7L V8,AUTO,1,Alloy,80848,TOP LINE ASIAN,OTHER,10263,11971,11584,13429,10774,12692,12136,14207,0,0,19064,75050,TX,0,1503
46787,1,MANHEIM,3,CHEVROLET,COBALT 2.2L I4 MPI,AUTO,1,Alloy,51597,AMERICAN,GM,5977,7206,6955,8282,5373,6409,6303,7422,0,0,19064,75050,TX,0,671
46794,1,MANHEIM,5,KIA,OPTIMA 4C 2.4L I4 MP,AUTO,2,Covers,69187,OTHER ASIAN,OTHER,2579,3652,3285,4444,2548,3626,3252,4416,0,0,20833,75050,TX,0,728
46796,0,MANHEIM,3,JEEP,LIBERTY 4WD V6 3.7L,AUTO,1,Alloy,68059,AMERICAN,CHRYSLER,10057,11047,11362,12431,10228,11299,11546,12703,0,0,19064,75050,TX,0,825
46803,1,MANHEIM,5,CHEVROLET,CAVALIER 4C 2.2L I4,AUTO,2,Covers,86203,AMERICAN,GM,2932,3835,3667,4642,3017,3894,3758,4706,0,0,19064,75050,TX,0,1243
46804,0,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,52583,AMERICAN,FORD,3979,4997,4797,5897,12546,14967,14050,16664,0,0,20833,75050,TX,0,754
46805,1,MANHEIM,3,SUZUKI,FORENZA 2.0L I4 EFI,AUTO,2,Covers,53338,OTHER ASIAN,OTHER,4492,5386,5351,6317,4728,5606,5606,6554,0,0,20833,75050,TX,0,505
46808,1,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,2,Covers,72094,AMERICAN,FORD,3979,4997,4797,5897,0,0,0,0,0,0,20833,75050,TX,0,920
46809,1,MANHEIM,5,CHEVROLET,VENTURE FWD V6 3.4L,AUTO,1,Alloy,94564,AMERICAN,GM,2595,3036,3303,3779,3644,4455,4436,5311,0,0,20833,75050,TX,0,5613
46811,0,MANHEIM,3,FORD,FREESTAR FWD V6 3.9L,AUTO,2,Covers,73599,AMERICAN,FORD,3012,4728,3753,5606,0,0,0,0,0,0,19064,75050,TX,0,1506
46813,0,MANHEIM,3,JEEP,LIBERTY 2WD V6 3.7L,AUTO,1,Alloy,72368,AMERICAN,CHRYSLER,8582,9932,9769,11227,8845,10276,10053,11598,0,0,19064,75050,TX,0,686
46815,0,MANHEIM,4,FORD,FOCUS 2.0L I-4 SFI D,AUTO,2,Covers,69501,AMERICAN,FORD,4161,5015,4994,5916,12632,14831,14143,16517,0,0,19064,75050,TX,0,1020
46818,1,MANHEIM,3,FORD,TAURUS 3.0L V6 EFI,AUTO,2,Covers,56369,AMERICAN,FORD,5172,6156,6086,7148,0,0,0,0,0,0,20833,75050,TX,0,754
46821,1,MANHEIM,5,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,83964,AMERICAN,CHRYSLER,4354,6060,5202,7045,4248,5954,5088,6930,0,0,20833,75050,TX,0,594
46823,1,MANHEIM,5,DODGE,INTREPID 2.7L V6 SFI,AUTO,2,Covers,85988,AMERICAN,CHRYSLER,2231,3075,2909,3821,2351,3149,3039,3901,0,0,20207,75050,TX,0,1893
46825,1,MANHEIM,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,AUTO,1,Alloy,93454,AMERICAN,GM,3521,4457,4303,5314,4047,5326,4871,6252,0,0,20833,75050,TX,0,1341
46830,0,MANHEIM,3,CHRYSLER,PACIFICA FWD 3.5L V6,AUTO,1,Alloy,64048,AMERICAN,CHRYSLER,10337,12060,11664,13525,10750,12394,12110,13886,0,0,20207,75050,TX,0,1215
46834,1,MANHEIM,4,CHEVROLET,UPLANDER FWD V6 3.5L,AUTO,2,Covers,88462,AMERICAN,GM,8211,9554,9368,10818,8752,10198,9952,11514,0,0,20207,75050,TX,0,2282
46837,1,MANHEIM,4,CHRYSLER,SEBRING V6 2.7L V6 M,AUTO,1,Alloy,77438,AMERICAN,CHRYSLER,5210,6614,6127,7643,4479,5475,5337,6413,0,0,20207,75050,TX,0,1272
46839,1,MANHEIM,4,CHEVROLET,IMPALA 3.4L V6 SFI,AUTO,2,Covers,81046,AMERICAN,GM,5293,6609,6216,7638,5057,6385,5962,7396,0,0,19064,75050,TX,0,2152
46844,1,MANHEIM,3,SUZUKI,FORENZA 2.0L I4 EFI,AUTO,2,Covers,52471,OTHER ASIAN,OTHER,4732,5632,5611,6583,4731,5739,5609,6698,0,0,19064,75050,TX,0,505
46846,1,MANHEIM,8,JEEP,CHEROKEE 2WD 6C 4.0L,AUTO,0,0,82845,AMERICAN,CHRYSLER,3024,3898,3766,4710,3024,3898,3766,4710,0,0,20207,75050,TX,0,1543
46853,1,MANHEIM,6,DODGE,DURANGO 2WD V8 4.7L,AUTO,1,Alloy,72713,AMERICAN,CHRYSLER,5178,6362,6092,7371,5126,6402,6036,7414,0,0,20207,75050,TX,0,1689
46854,1,MANHEIM,6,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,84864,AMERICAN,FORD,3069,3935,3815,4750,2837,3763,3564,4564,0,0,17212,75050,TX,0,1283
46855,0,MANHEIM,4,FORD,F150 PICKUP 2WD V8 5,AUTO,1,Alloy,78853,AMERICAN,FORD,14738,17448,16417,19344,14030,15686,15652,17441,0,0,20392,75050,TX,0,803
46861,1,MANHEIM,6,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,85891,AMERICAN,FORD,3234,4181,3993,5015,3296,4352,4060,5200,0,0,17212,75050,TX,0,1283
46862,0,MANHEIM,5,CHEVROLET,AVALANCHE 1500 2WD V,AUTO,1,Alloy,89639,AMERICAN,GM,10583,12202,11930,13678,9463,10964,10720,12341,0,0,20392,75050,TX,0,1373
46864,0,MANHEIM,3,CHRYSLER,300 2.7L V6 MPI,AUTO,2,Covers,62781,AMERICAN,CHRYSLER,10292,11787,11615,13230,10083,11706,11390,13142,0,0,17212,75050,TX,0,1215
46869,1,MANHEIM,4,BUICK,LE SABRE 3.8L V6 MFI,AUTO,1,Alloy,86419,AMERICAN,GM,6588,8008,7615,9149,6133,7926,7124,9060,0,0,8655,75050,TX,0,2412
46873,0,MANHEIM,4,DODGE,NEON 2.0L I4 SFI,AUTO,2,Covers,67229,AMERICAN,CHRYSLER,3837,4858,4644,5747,0,0,0,0,0,0,20207,75050,TX,0,630
46874,0,MANHEIM,2,BUICK,LACROSSE,AUTO,1,Alloy,77221,AMERICAN,GM,11634,13753,13065,15353,10649,12678,12001,14192,0,0,19638,75050,TX,0,1506
46877,1,MANHEIM,7,CHEVROLET,MALIBU V6 3.1L V6 SF,AUTO,2,Covers,89451,AMERICAN,GM,2529,3444,3231,4220,2585,3490,3292,4269,0,0,20207,75050,TX,0,2712
46878,0,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,2,Covers,87338,AMERICAN,FORD,4021,4938,4843,5833,0,0,0,0,0,0,20207,75050,TX,0,983
46880,0,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,84373,AMERICAN,FORD,4426,5606,5280,6554,0,0,0,0,0,0,20207,75050,TX,0,983
46883,1,MANHEIM,5,CHEVROLET,TRAILBLAZER EXT 4WD,AUTO,1,Alloy,78504,AMERICAN,GM,7399,8759,8491,9960,7506,8953,8606,10169,0,0,20207,75050,TX,0,1974
46884,1,MANHEIM,6,CHEVROLET,MALIBU V6 3.1L V6 SF,AUTO,2,Covers,89550,AMERICAN,GM,3136,4063,3887,4888,2673,3590,3387,4377,0,0,20207,75050,TX,0,2712
46886,1,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,73198,AMERICAN,FORD,4021,4938,4843,5833,4063,5009,4888,5910,0,0,20207,75050,TX,0,920
46888,0,MANHEIM,7,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,76253,AMERICAN,FORD,2654,3480,3366,4258,0,0,0,0,0,0,19638,75050,TX,0,1220
46889,1,MANHEIM,6,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,84542,AMERICAN,FORD,3296,4286,4060,5129,3040,4104,3783,4932,0,0,20207,75050,TX,0,1283
46898,1,MANHEIM,4,FORD,FREESTAR FWD V6 3.9L,AUTO,2,Covers,78388,AMERICAN,FORD,5065,6026,5970,7008,4655,5340,5527,6267,0,0,22808,75050,TX,0,1506
46899,0,MANHEIM,3,CHEVROLET,IMPALA 3.5L V6 SFI,AUTO,2,Covers,87590,AMERICAN,GM,7683,8938,8798,10153,0,0,0,0,0,0,20833,75050,TX,0,2152
46901,1,MANHEIM,4,CHRYSLER,PT CRUISER 2.4L I4 S,AUTO,0,0,67891,AMERICAN,CHRYSLER,5438,6816,6373,7861,4972,5764,5870,6725,0,0,22808,75050,TX,0,1215
46904,0,MANHEIM,2,DODGE,CHARGER V6 2.7L V6 M,AUTO,2,Covers,66269,AMERICAN,CHRYSLER,10993,12140,12372,13611,10555,11789,11899,13232,0,0,20833,75050,TX,0,1215
46906,1,MANHEIM,3,JEEP,GRAND CHEROKEE 2WD V,AUTO,1,Alloy,69036,AMERICAN,CHRYSLER,11484,13101,12903,14649,11484,13101,12903,14649,0,0,22808,75050,TX,0,1508
46913,0,MANHEIM,5,CHEVROLET,SUBURBAN 1500 2WD 5.,AUTO,1,Alloy,83153,AMERICAN,GM,8960,10026,10177,11328,8960,10026,10177,11328,0,0,17212,75050,TX,0,1763
46914,0,MANHEIM,3,FORD,ESCAPE 2WD V6 3.0L V,AUTO,1,Alloy,65205,AMERICAN,FORD,10940,13104,12315,14652,10940,13104,12315,14652,0,0,22808,75050,TX,0,825
46917,0,MANHEIM,3,BUICK,LACROSSE,AUTO,1,Alloy,76098,AMERICAN,GM,10474,12894,11812,14426,10474,12894,11812,14426,0,0,17212,75050,TX,0,1506
46920,1,MANHEIM,4,DODGE,STRATUS 4C 2.4L I4 M,AUTO,1,Alloy,81508,AMERICAN,CHRYSLER,3963,4999,4780,5899,3963,4999,4780,5899,0,0,22808,75050,TX,0,1243
46926,0,MANHEIM,3,FORD,FIVE HUNDRED 3.0L V6,AUTO,1,Alloy,75835,AMERICAN,FORD,10033,12514,11336,14015,10033,12514,11336,14015,0,0,22808,75050,TX,0,1506
46933,0,MANHEIM,2,BUICK,LACROSSE 3.8L V6 SFI,AUTO,1,Alloy,78695,AMERICAN,GM,11302,13425,12706,14999,11302,13425,12706,14999,0,0,19064,75050,TX,0,1506
46935,1,MANHEIM,8,CHRYSLER,PT CRUISER 2.4L I-4,AUTO,2,Covers,86636,AMERICAN,CHRYSLER,2460,3348,3157,4116,2460,3348,3157,4116,0,0,22808,75050,TX,0,1803
46936,0,MANHEIM,3,CHRYSLER,300 2.7L V6 MPI,AUTO,2,Covers,73362,AMERICAN,CHRYSLER,9459,11179,10716,12573,9459,11179,10716,12573,0,0,19064,75050,TX,0,1389
46941,1,MANHEIM,6,OLDSMOBILE,ALERO V6 3.4L V6 MPI,AUTO,1,Alloy,62716,AMERICAN,GM,2560,3669,3265,4463,2560,3669,3265,4463,0,0,22808,75050,TX,0,2198
46943,1,MANHEIM,4,FORD,TAURUS 3.0L V6 EFI,AUTO,2,Covers,80846,AMERICAN,FORD,4609,6614,5478,7643,4609,6614,5478,7643,0,0,22808,75050,TX,0,983
46951,1,MANHEIM,5,FORD,F150 PICKUP 2WD V6 4,AUTO,1,Alloy,83954,AMERICAN,FORD,4484,6218,5343,7215,4484,6218,5343,7215,0,0,22808,75050,TX,0,594
46968,1,MANHEIM,7,CHRYSLER,PT CRUISER 2.4L I4 M,AUTO,1,Alloy,90641,AMERICAN,CHRYSLER,3228,4186,3986,5021,3228,4186,3986,5021,0,0,22808,75050,TX,0,1930
46970,0,MANHEIM,4,DODGE,1500 RAM PICKUP 2WD,AUTO,1,Alloy,57473,AMERICAN,CHRYSLER,9456,11193,10712,12588,9456,11193,10712,12588,0,0,19064,75050,TX,0,754
46971,1,MANHEIM,6,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,AUTO,2,Covers,88735,AMERICAN,GM,2560,3765,3265,4566,2560,3765,3265,4566,0,0,17212,75050,TX,0,1933
46980,0,MANHEIM,3,DODGE,CHARGER 2.7L V6 MPI,AUTO,2,Covers,56890,AMERICAN,CHRYSLER,9259,11026,10500,12408,9040,10620,10263,11970,0,0,22808,75050,TX,0,1086
46984,0,MANHEIM,4,DODGE,DURANGO 4WD V8 4.7L,AUTO,2,Covers,66540,AMERICAN,CHRYSLER,9078,11086,10304,12473,9535,11442,10798,12857,0,0,8655,75050,TX,0,1411
46991,0,MANHEIM,4,FORD,F150 PICKUP 2WD V8 4,AUTO,1,Alloy,70465,AMERICAN,FORD,10700,12960,12056,14497,10700,12960,12056,14497,0,0,22808,75050,TX,0,803
46993,1,MANHEIM,5,FORD,EXPLORER 2WD V6 4.0L,AUTO,1,Alloy,61079,AMERICAN,FORD,6278,7580,7280,8686,6278,7580,7280,8686,0,0,20207,75050,TX,0,1020
47012,1,MANHEIM,5,FORD,TAURUS 3.0L V6 EFI,AUTO,1,Alloy,81076,AMERICAN,FORD,3709,4930,4506,5824,3217,4263,6422,7648,0,0,17212,75050,TX,0,983
47028,1,MANHEIM,4,CHRYSLER,PT CRUISER 2.4L I4 S,MANUAL,2,Covers,62341,AMERICAN,CHRYSLER,4243,5195,5082,6111,4243,5195,5082,6111,0,0,22808,75050,TX,0,1215
47032,0,MANHEIM,3,CHRYSLER,300 3.5L V6 MPI / SM,AUTO,1,Alloy,74568,AMERICAN,CHRYSLER,9495,11215,10755,12612,9495,11215,10755,12612,0,0,17212,75050,TX,0,1389
47035,1,MANHEIM,5,VOLKSWAGEN,BEETLE 2.0L I4 MFI /,AUTO,1,Alloy,77800,OTHER,OTHER,7738,9460,8857,10717,7738,9460,8857,10717,0,0,17212,75050,TX,0,1389
47037,0,MANHEIM,3,NISSAN,ALTIMA 2.5L I4 MPI,AUTO,2,Covers,75691,TOP LINE ASIAN,OTHER,9096,10776,10324,12138,9366,11217,10615,12614,0,0,19064,75050,TX,0,686
47038,0,MANHEIM,2,DODGE,MAGNUM V6 2.7L V6 MP,AUTO,2,Covers,77601,AMERICAN,CHRYSLER,9028,10525,10250,11867,9028,10525,10250,11867,0,0,19064,75050,TX,0,1389
47043,1,MANHEIM,6,CHRYSLER,PT CRUISER 2.4L I4 M,AUTO,1,Alloy,36051,AMERICAN,CHRYSLER,3753,4755,4553,5635,3753,4755,4553,5635,0,0,19064,75050,TX,0,1182
47044,1,MANHEIM,4,KIA,OPTIMA 4C 2.4L I4 MP,AUTO,2,Covers,61586,OTHER ASIAN,OTHER,0,0,0,0,0,0,0,0,0,0,22808,75050,TX,0,728
47052,0,MANHEIM,4,CHRYSLER,PACIFICA AWD 3.5L V6,AUTO,1,Alloy,75627,AMERICAN,CHRYSLER,9155,11215,10387,12612,9191,11218,10426,12615,0,0,19064,75050,TX,0,1857
47064,0,MANHEIM,2,FORD,FIVE HUNDRED 3.0L V6,AUTO,1,Alloy,84872,AMERICAN,FORD,9210,11974,10447,13432,9570,12420,10836,13914,0,0,20207,75050,TX,0,1633
47068,0,MANHEIM,3,CHRYSLER,300 3.5L V6 MPI / SM,AUTO,1,Alloy,69974,AMERICAN,CHRYSLER,9495,11215,10755,12612,10352,12039,11680,13502,0,0,8655,75050,TX,0,1215
47071,1,MANHEIM,5,FORD,EXPLORER 2WD V6 4.0L,AUTO,1,Alloy,65222,AMERICAN,FORD,5341,6624,6268,7654,5478,6782,6416,7825,0,0,8655,75050,TX,0,1020
47077,0,MANHEIM,2,FORD,FIVE HUNDRED 3.0L V6,AUTO,1,Alloy,84828,AMERICAN,FORD,9210,11974,10447,13432,9725,12550,11003,14054,0,0,8655,75050,TX,0,1633
47078,1,MANHEIM,7,JEEP,GRAND CHEROKEE 4WD 6,AUTO,1,Alloy,82605,AMERICAN,CHRYSLER,4318,5227,5163,6145,4595,5537,5463,6480,0,0,8655,75050,TX,0,2322
47083,1,MANHEIM,7,FORD,FOCUS 2.0L I4 SFI,AUTO,1,Alloy,84221,AMERICAN,FORD,3141,3868,3892,4677,2946,3901,3682,4713,0,0,22808,75050,TX,0,1543
